Token	POS-Tag	OOV	Id	Index	Documento
por	ADP	0	28	24	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
alumínio	NOUN	0	28	25	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
verde	ADJ	0	28	26	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
na	ADP	0	28	27	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
indústria	NOUN	0	28	28	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
automobilística	ADJ	1	28	29	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
.	PUNCT	0	28	30	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
O	DET	0	29	0	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
setor	NOUN	0	29	1	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
industrial	ADJ	0	29	2	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
de	ADP	0	29	3	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
tintas	NOUN	1	29	4	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
e	CCONJ	0	29	5	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
vernizes	NOUN	1	29	6	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
renovou	VERB	0	29	7	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
suas	DET	0	29	8	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
linhas	NOUN	0	29	9	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
de	ADP	0	29	10	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
produtos	NOUN	0	29	11	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
com	ADP	0	29	12	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
foco	NOUN	0	29	13	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
em	ADP	0	29	14	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
soluções	NOUN	0	29	15	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
imobiliárias	ADJ	1	29	16	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
de	ADP	0	29	17	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
secagem	NOUN	1	29	18	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
rápida	ADJ	0	29	19	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
.	PUNCT	0	29	20	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
A	DET	0	29	21	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
inovação	NOUN	0	29	22	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
tecnológica	ADJ	0	29	23	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
permitiu	VERB	0	29	24	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
ampliar	VERB	0	29	25	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
a	DET	0	29	26	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
margem	NOUN	0	29	27	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
de	ADP	0	29	28	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
lucro	NOUN	0	29	29	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
das	ADP	0	29	30	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
empresas	NOUN	0	29	31	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
.	PUNCT	0	29	32	O setor industrial de tintas e vernizes renovou suas linhas de produtos com foco em soluções imobiliárias de secagem rápida . A inovação tecnológica permitiu ampliar a margem de lucro das empresas .
A	DET	0	30	0	A transformação digital nas linhas de montagem reduziu o tempo de fabricação de maquinário pesado em cerca de vinte por cento , melhorando a eficiência e a competitividade do parque fabril .
